"","y","PassengerId","Pclass","Sexfemale","Sexmale","Age","SibSp","Parch","Fare","EmbarkedQ","EmbarkedS","Pclass_char2A","Pclass_char3A","tic_num","tic_charA..5.","tic_charA.5.","tic_charA.4","tic_charA.4.","tic_charA.5","tic_charA.5..1","tic_charA.S","tic_charA4.","tic_charAQ.3.","tic_charAQ.4","tic_charBasle","tic_charC","tic_charC.A.","tic_charC.A..SOTON","tic_charCA","tic_charCA.","tic_charF.C.","tic_charF.C.C.","tic_charFa","tic_charFALSE","tic_charLINE","tic_charLP","tic_charP.PP","tic_charPC","tic_charPP","tic_charS.C..A.4.","tic_charS.C..PARIS","tic_charS.O..P.P.","tic_charS.O.C.","tic_charS.O.P.","tic_charS.P.","tic_charS.W..PP","tic_charSC","tic_charSC.A.3","tic_charSC.A4","tic_charSC.AH","tic_charSC.Paris","tic_charSC.PARIS","tic_charSCO.W","tic_charSO.C","tic_charSOTON.O.Q.","tic_charSOTON.O2","tic_charSOTON.OQ","tic_charSTON.O","tic_charSTON.O2.","tic_charSTON.OQ.","tic_charSW.PP","tic_charW..C.","tic_charW.E.P.","tic_charW.C","tic_charWE.P","cabin_n","cabin_class_firstB","cabin_class_firstC","cabin_class_firstD","cabin_class_firstE","cabin_class_firstF","cabin_class_firstG","cabin_class_firstT","cabin_class_secondB","cabin_class_secondC","cabin_class_secondD","cabin_class_secondE","cabin_class_secondF","cabin_class_secondG","cabin_class_secondT","cabin_num","female_child_flag","male_adult_flag","Age_na","Fare_na","cabin_class_first_na","cabin_class_second_na","cabin_num_na","female_child_flag_na","male_adult_flag_na"
"739","0",739,3,0,1,28,0,0,7.8958,0,1,0,1,349201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"740","0",740,3,0,1,28,0,0,7.8958,0,1,0,1,349218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"741","1",741,1,0,1,28,0,0,30,0,1,0,0,16988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"742","0",742,1,0,1,36,1,0,78.85,0,1,0,0,19877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"743","1",743,1,1,0,21,2,2,262.375,0,0,0,0,17608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.25,1,0,0,0,0,0,0,0,0
"744","0",744,3,0,1,24,1,0,16.1,0,1,0,1,376566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"745","1",745,3,0,1,31,0,0,7.925,0,1,0,1,3101288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"746","0",746,1,0,1,70,1,1,71,0,1,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"747","0",747,3,0,1,16,1,1,20.25,0,1,0,1,2673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"748","1",748,2,1,0,30,0,0,13,0,1,1,0,250648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"749","0",749,1,0,1,19,1,0,53.1,0,1,0,0,113773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0
"750","0",750,3,0,1,31,0,0,7.75,1,0,0,1,335097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"751","1",751,2,1,0,4,1,1,23,0,1,1,0,29103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"752","1",752,3,0,1,6,0,1,12.475,0,1,0,1,392096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,121,1,0,0,0,0,0,0,0,0
"753","0",753,3,0,1,33,0,0,9.5,0,1,0,1,345780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"754","0",754,3,0,1,23,0,0,7.8958,0,1,0,1,349204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"755","1",755,2,1,0,48,1,2,65,0,1,1,0,220845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"756","1",756,2,0,1,0.67,1,1,14.5,0,1,1,0,250649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"757","0",757,3,0,1,28,0,0,7.7958,0,1,0,1,350042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"758","0",758,2,0,1,18,0,0,11.5,0,1,1,0,29108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"759","0",759,3,0,1,34,0,0,8.05,0,1,0,1,363294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"760","1",760,1,1,0,33,0,0,86.5,0,1,0,0,110152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0
"761","0",761,3,0,1,28,0,0,14.5,0,1,0,1,358585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"762","0",762,3,0,1,41,0,0,7.125,0,1,0,1,3101272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"763","1",763,3,0,1,20,0,0,7.2292,0,0,0,1,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"764","1",764,1,1,0,36,1,2,120,0,1,0,0,113760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,0
"765","0",765,3,0,1,16,0,0,7.775,0,1,0,1,347074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"766","1",766,1,1,0,51,1,0,77.9583,0,1,0,0,13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0
"767","0",767,1,0,1,28,0,0,39.6,0,0,0,0,112379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"768","0",768,3,1,0,30.5,0,0,7.75,1,0,0,1,364850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"769","0",769,3,0,1,28,1,0,24.15,1,0,0,1,371110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"770","0",770,3,0,1,32,0,0,8.3625,0,1,0,1,8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"771","0",771,3,0,1,24,0,0,9.5,0,1,0,1,345781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"772","0",772,3,0,1,48,0,0,7.8542,0,1,0,1,350047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"773","0",773,2,1,0,57,0,0,10.5,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,77,1,0,0,0,0,0,0,0,0
"774","0",774,3,0,1,28,0,0,7.225,0,0,0,1,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"775","1",775,2,1,0,54,1,3,23,0,1,1,0,29105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"776","0",776,3,0,1,18,0,0,7.75,0,1,0,1,347078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"777","0",777,3,0,1,28,0,0,7.75,1,0,0,1,383121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0
"778","1",778,3,1,0,5,0,0,12.475,0,1,0,1,364516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"779","0",779,3,0,1,28,0,0,7.7375,1,0,0,1,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"780","1",780,1,1,0,43,0,1,211.3375,0,1,0,0,24160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"781","1",781,3,1,0,13,0,0,7.2292,0,0,0,1,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"782","1",782,1,1,0,17,1,0,57,0,1,0,0,17474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0
"783","0",783,1,0,1,29,0,0,30,0,1,0,0,113501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0
"784","0",784,3,0,1,28,1,2,23.45,0,1,0,1,6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"785","0",785,3,0,1,25,0,0,7.05,0,1,0,1,3101312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"786","0",786,3,0,1,25,0,0,7.25,0,1,0,1,374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"787","1",787,3,1,0,18,0,0,7.4958,0,1,0,1,3101265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"788","0",788,3,0,1,8,4,1,29.125,1,0,0,1,382652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"789","1",789,3,0,1,1,1,2,20.575,0,1,0,1,2315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"790","0",790,1,0,1,46,0,0,79.2,0,0,0,0,17593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
"791","0",791,3,0,1,28,0,0,7.75,1,0,0,1,12460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"792","0",792,2,0,1,16,0,0,26,0,1,1,0,239865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"793","0",793,3,1,0,28,8,2,69.55,0,1,0,1,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"794","0",794,1,0,1,28,0,0,30.6958,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"795","0",795,3,0,1,25,0,0,7.8958,0,1,0,1,349203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"796","0",796,2,0,1,39,0,0,13,0,1,1,0,28213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"797","1",797,1,1,0,49,0,0,25.9292,0,1,0,0,17465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0
"798","1",798,3,1,0,31,0,0,8.6833,0,1,0,1,349244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"799","0",799,3,0,1,30,0,0,7.2292,0,0,0,1,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"800","0",800,3,1,0,30,1,1,24.15,0,1,0,1,345773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"801","0",801,2,0,1,34,0,0,13,0,1,1,0,250647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"802","1",802,2,1,0,31,1,1,26.25,0,1,1,0,31921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"803","1",803,1,0,1,11,1,2,120,0,1,0,0,113760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0
"804","1",804,3,0,1,0.42,0,1,8.5167,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"805","1",805,3,0,1,27,0,0,6.975,0,1,0,1,347089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"806","0",806,3,0,1,31,0,0,7.775,0,1,0,1,347063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"807","0",807,1,0,1,39,0,0,0,0,1,0,0,112050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
"808","0",808,3,1,0,18,0,0,7.775,0,1,0,1,347087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
